S1 X osa,S1 Y osa,S1 Z osa,S2 X osa,S2 Y osa,S2 Z osa,S3 X osa,S3 Y osa,S3 Z osa,S4 X osa,S4 Y osa,S4 Z osa,S5 X osa,S5 Y osa,S5 Z osa,S6 X osa,S6 Y osa,S6 Z osa
-71.25858299999999,-2536.22998,812.1969610000001,-110.04205999999999,-2521.874268,860.0835569999999,-59.98985999999999,-2484.694153,841.231018,-69.62430499999999,-2518.811768,891.6244509999999,-29.693313000000003,-2530.614349,857.23407,-75.637641,-2561.173615,863.438782
-72.101326,-2562.564117,789.2291869999999,-111.16646499999999,-2555.738403,838.721863,-60.46688,-2516.258606,826.2857059999999,-70.610221,-2557.7221680000002,870.5651250000001,-30.369186,-2563.796875,835.0869749999999,-77.78253900000001,-2595.930511,836.1929319999999
-72.76502199999999,-2588.687134,766.4712529999999,-111.87868499999999,-2589.176178,816.1332400000001,-61.023123999999996,-2548.709534,810.4541630000001,-71.610633,-2596.579956,847.437073,-32.289871000000005,-2598.226196,810.642517,-78.251655,-2628.262085,806.9168090000001
-73.42147,-2614.756439,743.6747439999999,-113.349525,-2622.51767,792.694641,-61.70450500000001,-2582.4268190000003,793.4503790000001,-72.65943100000001,-2635.354614,822.161194,-33.431808000000004,-2631.6375120000002,785.85968,-79.264015,-2660.207825,777.252747
-74.04764499999999,-2640.856293,720.744324,-113.95867100000001,-2656.258911,767.677551,-62.78504100000001,-2617.168396,775.160584,-73.69522800000001,-2673.672028,795.0795290000001,-34.372901,-2664.626251,759.9743040000001,-80.25502700000001,-2691.108002,746.7857059999999
-74.634346,-2667.251343,697.7070920000001,-114.851722,-2689.571838,741.8058470000001,-63.044715,-2651.9736940000003,756.121277,-74.79676,-2711.385162,766.1004029999999,-35.278526,-2697.196259,733.0458369999999,-81.12285600000001,-2720.989197,715.671936
-75.070976,-2693.828094,675.6702270000001,-115.67536100000001,-2722.687378,714.8447880000001,-63.757942000000014,-2688.455139,734.8895869999999,-75.410469,-2748.205933,735.5490110000001,-36.093795,-2729.3840330000003,705.135925,-82.067421,-2749.866089,684.2555540000001
-75.60395,-2721.081116,652.804993,-116.45470399999999,-2755.678589,686.6919559999999,-64.480278,-2725.609619,712.1050419999999,-76.572319,-2784.598206,703.498474,-37.196579,-2761.594055,676.281311,-83.801704,-2777.3216549999997,652.49054
-76.38187400000001,-2749.600281,629.4414670000001,-117.183708,-2788.47052,657.51117,-65.23513,-2763.13208,687.572449,-77.787315,-2819.887817,670.4168090000001,-37.519774999999996,-2793.18988,646.4845580000001,-84.78076899999999,-2804.625427,620.716858
-76.98743400000001,-2778.581665,605.8920290000001,-118.23516000000001,-2821.042664,627.420593,-66.15074899999999,-2801.058594,661.2354130000001,-78.96067,-2853.543152,633.923401,-37.866744999999995,-2824.797424,616.2158810000001,-85.63782499999999,-2831.459412,588.906311
-77.552696,-2807.998901,581.715393,-119.270591,-2853.9108889999998,596.4678349999999,-67.13284999999999,-2839.249451,632.9971310000001,-80.638282,-2887.427246,597.651306,-38.703506000000004,-2855.826294,584.670349,-86.042305,-2857.63855,556.381897
-78.287925,-2837.979248,557.378113,-120.26772299999999,-2886.285522,564.435242,-68.10735299999999,-2877.625,602.7171020000001,-81.42939000000001,-2920.000366,560.3588259999999,-39.034446,-2887.061584,553.4701540000001,-86.96539999999999,-2883.271118,524.23468
-80.31269,-2865.916687,533.3119509999999,-121.70874699999999,-2918.505127,532.294617,-70.41355100000001,-2916.053894,571.650208,-82.317024,-2951.410645,522.4220580000001,-38.774910000000006,-2915.4924929999997,528.471863,-85.80890600000001,-2910.332031,493.21368400000006
-85.822349,-2896.9702150000003,524.257263,-122.733802,-2946.0246580000003,519.4682009999999,-75.874549,-2949.338562,559.0520630000001,-75.26883699999999,-2978.2323,503.99115000000006,-37.693275,-2937.668335,521.1228639999999,-80.36603500000001,-2938.798645,482.24542199999996
-89.35529299999999,-2926.845886,531.584656,-116.30722800000001,-2979.919617,511.954651,-70.264839,-2978.8034669999997,555.6220089999999,-65.836051,-2996.682129,497.174622,-36.348381,-2954.276001,517.648621,-80.28301200000001,-2943.900391,483.18743900000004
-93.65801200000001,-2956.179565,535.4629520000001,-107.52877000000001,-3009.82489,505.69976799999995,-63.840202000000005,-3006.815369,550.3687130000001,-58.21668199999999,-3013.177673,490.18621800000005,-36.675605000000004,-2970.164856,517.027893,-79.883354,-2971.10376,481.3858029999999
-96.676445,-2988.492065,537.9667360000001,-101.71707900000001,-3037.038147,499.63934300000005,-57.02617599999999,-3033.708252,543.616516,-53.19023899999999,-3029.544006,483.50250299999993,-38.601248999999996,-2987.36676,517.341126,-83.55422200000001,-2988.610229,481.29608200000007
-96.20633699999999,-3019.072327,538.3329470000001,-95.98377199999999,-3062.741516,493.39776600000005,-50.919715,-3057.943237,536.599426,-52.169364,-3048.163269,477.391296,-41.32173900000001,-3007.869263,515.005921,-87.12839500000001,-3010.90271,482.52862600000003
-94.478614,-3047.904358,538.2974240000001,-93.98059800000001,-3089.228455,492.50848399999995,-45.46642299999999,-3082.872192,529.848084,-52.505409000000014,-3069.869995,472.85601799999995,-43.23573999999999,-3030.6809080000003,510.01263399999993,-92.45294899999999,-3036.608459,482.70929
-91.286125,-3075.971191,537.070984,-93.074104,-3118.608337,488.15496800000005,-41.465385,-3106.783997,521.54718,-56.311409,-3091.386169,466.34454400000004,-45.822227,-3053.812927,503.99835200000007,-96.97592900000001,-3062.699219,482.22174100000007
-88.86379199999999,-3104.0065919999997,534.831482,-93.94742500000001,-3142.934021,486.75042699999995,-37.53549100000001,-3130.070313,512.2704470000001,-60.734779,-3113.765198,459.17315699999995,-49.393699,-3077.103882,497.4922489999999,-101.29001600000001,-3089.102661,480.7589720000001
-84.59993700000001,-3133.229675,530.3104860000001,-93.17946599999999,-3168.943726,482.1648560000001,-35.770393,-3154.287476,500.0883180000001,-65.43814800000001,-3136.423828,451.501526,-52.60164599999999,-3100.47998,490.54242,-104.58443399999999,-3116.121948,479.37371800000005
-80.328407,-3160.926331,524.693421,-92.304405,-3194.927979,476.5188599999999,-33.757391999999996,-3176.641907,487.974915,-67.72583700000001,-3157.357544,443.85553000000004,-55.954902000000004,-3124.021362,483.03472899999997,-108.390052,-3144.141541,477.0057979999999
-75.752815,-3188.49939,517.356751,-91.100212,-3220.813416,469.4660040000001,-32.547256000000004,-3198.561401,474.92816199999993,-74.515739,-3183.1002200000003,436.3261110000001,-59.87268800000001,-3148.026489,474.413147,-111.082191,-3172.0962520000003,473.817444
-70.964607,-3215.700317,508.36993400000006,84.903954,-2202.09375,-692.236267,-32.150817,-3220.600647,461.1460569999999,-78.50519500000001,-3206.7186890000003,427.0913700000001,-62.638282000000004,-3171.7631229999997,466.25042699999995,-110.970405,-3201.309204,469.7089229999999
-65.939186,-3242.146729,497.53167699999995,-56.03156200000001,-3289.4965819999998,428.2282110000001,84.903954,-2202.09375,-692.236267,84.903954,-2202.09375,-692.236267,-66.04520400000001,-3195.964539,457.2692259999999,-111.307624,-3230.1427000000003,464.4761350000001
