S1-6 X osa,S1-6 Y osa,S1-6 Z osa
-70.34088016666666,1015.1109313333333,1629.1021524999999
-69.403616,985.9049581666667,1639.8453165
-68.5157025,956.7838948333333,1649.545288
-67.60407783333332,927.7393391666666,1658.2648521666667
-66.80143283333334,898.7350258333332,1666.2318726666665
-65.96657183333333,869.7401123333334,1673.1273803333333
-65.71401633333333,840.1405841666666,1678.7152913333337
-64.0884715,811.5460101666666,1683.6635538333333
-63.338029,782.3559671666667,1687.4186198333337
-62.53831350000001,753.1433715,1690.2350056666671
-61.73618216666667,724.3405455000001,1692.0463258333336
-60.96519800000001,694.9694518333334,1692.8678791666664
-59.931872,665.8747965,1692.6627601666667
-59.006048166666666,636.7188008333333,1691.3916219999999
-58.05078233333334,607.702718,1689.1534016666665
-56.990432,578.6189475,1685.8199868333331
-56.09544583333332,549.3697001666667,1681.5079141666668
-54.976704000000005,520.4638926666667,1676.1522218333332
-54.03132049999999,491.41710400000005,1669.7054443333334
-52.85653533333334,462.56951899999996,1662.4026691666668
-51.814105833333336,433.54912833333333,1654.0431516666665
-50.831590000000006,404.9100393333334,1644.7715656666667
-49.859978000000005,376.1928253333333,1634.4170938333334
-48.94712983333333,347.418035,1623.060567166667
-48.02609699999999,318.6541495,1610.836853
-47.10051383333334,289.9376116666666,1597.6280516666666
-46.044198833333326,261.55409733333335,1583.3459065
-45.005044166666664,233.1211241666667,1568.0698038333337
-43.98677133333333,204.802424,1551.9658811666668
-43.0034375,176.4727046666667,1534.8852133333332
-42.029606,148.20544299999997,1516.833903
-41.06438,120.0699235,1497.938965
-39.977815166666666,91.93033983333333,1478.0077718333334
-39.01125650000001,63.646780666666665,1457.1278684999997
-38.067625,35.34312283333333,1435.2749225
-37.14795516666667,7.2294953333333325,1412.6256918333331
-36.425106666666665,-20.788032499999996,1388.935547
-35.40383083333334,-48.8378925,1364.3396809999997
-34.45972066666666,-76.76298833333333,1338.9170738333332
-33.4545285,-104.8355765,1312.4932658333335
-32.52871966666667,-133.09381866666666,1285.2096963333333
-31.69160583333333,-161.15192433333334,1256.7845866666667
-30.78134783333333,-189.41673783333331,1227.3694050000001
-29.9030025,-217.62654866666665,1197.267802
-29.098835499999996,-245.78579983333336,1166.1028035
-28.13707066666667,-273.82430000000005,1134.0123901666666
-27.194035499999995,-302.0656585,1100.8841348333333
-26.226330166666667,-330.09767650000003,1066.920817
-25.5542895,-358.0565238333333,1031.73998
-24.643391166666664,-386.0871936666667,995.6330363333333
-23.93539083333333,-414.12525966666664,958.7316895
-22.90339883333333,-442.4728190000001,920.8317261666667
-22.978692,-468.9976755,882.9502259999999
-27.532727,-493.424408,864.3961548
-28.197663666666667,-511.23897816666664,846.8917745
-34.723945199999996,-537.3606567999999,839.3781858
-39.39083733333333,-546.4248708333333,826.5653585
-45.45837075,-564.0313874999999,813.579727
-52.03939600000001,-578.5960081666667,802.1620178333333
-58.418888,-594.5519003333333,789.8363953333333
-64.2018515,-609.9557801666666,777.6827801666667
-70.04580316666666,-626.7618610000001,764.575836
-75.58205233333334,-643.8785198333334,750.7451070000001
-81.12148850000001,-661.8291728333334,735.5380148333334
-86.54526266666669,-680.2912393333335,718.9354145000001
-91.80152816666667,-698.1218873333333,700.8542071666667
-97.643167,-716.319173,680.6457318333333
-103.80292633333333,-734.6079406666667,659.9750163333333
-109.88310516666667,-754.1996053333332,640.9800618333333
-117.938513,-781.82308975,634.696823
-125.93480949999999,-792.0025023333333,609.7104491666668
-133.29739116666667,-810.5444946666667,592.4327495
-141.045169,-826.3202267999999,567.5156129999999
-147.39491766666666,-847.7959084999999,557.32253
-154.052824,-867.07766725,537.894371
-295.0393525,-1269.4069418333336,64.02651883333333
0.0,0.0,0.0
