S1-6 X osa,S1-6 Y osa,S1-6 Z osa
-197.1059115,-1271.85369875,1588.516876
-198.60275275,-1269.1853335,1590.79309075
-200.30059425,-1266.4737854999998,1593.3178404999999
-202.26115450000003,-1263.5169675,1595.8991392500002
-204.53972624999997,-1260.1443785000001,1598.5032347499998
-207.04185850000002,-1256.87524425,1601.21774275
-209.88613525000002,-1253.414276,1603.9226684999999
-222.0908294,-1247.9884766,1603.6862059999999
-225.7114074,-1244.2484129999998,1606.247998
-229.67604980000002,-1240.0428956,1608.5840574
-233.99049379999997,-1235.7693604,1610.7944092
-238.746286,-1230.7960938,1612.7387694
-243.63615719999999,-1225.9413086,1614.4971434
-248.7083036,-1220.6708984000002,1615.9273682
-254.02908319999997,-1215.147461,1617.0939454000002
-259.43743,-1209.5120606,1617.9797852
-265.1099028,-1203.1289062,1618.4194824
-271.0222746,-1196.2833495999998,1618.2987548
-277.44217199999997,-1188.9539306000001,1617.915918
0.0,0.0,0.0
