Trajectories,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,
,,Teniska_loptica:Sfera1,,,Teniska_loptica:Sfera2,,,Teniska_loptica:Sfera3,,,Teniska_loptica:Sfera4,,,Teniska_loptica:Sfera5,,,Teniska_loptica:Sfera6,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
180,0,-34.592609,1435.753052,1269.046997,23.629339,1413.380127,1270.298706,-2.463086,1442.058472,1219.882446,14.772327,1383.287964,1231.087769,-37.310974,1398.777588,1222.900635,-16.674372,1383.487915,1271.627319
181,0,-36.127571,1440.162842,1274.560669,22.100878,1417.664551,1276.584717,,,,13.261209,1386.996582,1237.675903,-38.739941,1402.702393,1228.772949,-18.52356,1387.822388,1277.91333
182,0,-37.65239,1444.457886,1280.523682,20.557138,1421.626343,1283.336792,,,,11.70435,1390.457153,1244.632813,-40.170673,1406.441528,1235.11731,-20.431236,1392.041382,1284.651611
183,0,-39.115196,1448.710571,1286.90271,19.020031,1425.502563,1290.200928,-5.506328,1452.466553,1238.090576,10.119615,1393.812012,1251.895752,-41.453854,1410.022095,1241.902344,-22.279091,1396.141602,1291.713501
184,0,-40.412792,1452.792969,1293.421021,17.574177,1429.186401,1297.105469,-6.66417,1455.602295,1244.520996,8.432064,1397.002319,1259.164917,-42.98489,1413.459106,1248.984497,-24.014156,1400.141479,1298.973633
185,0,-41.520126,1456.549438,1299.743286,16.167204,1432.873657,1303.853638,-7.959392,1458.601563,1250.938721,6.824293,1400.215454,1266.470581,-44.740494,1416.894897,1256.231934,-25.520998,1404.118042,1306.326294
186,0,-42.696133,1460.473755,1306.435181,14.939761,1436.505859,1310.609741,-9.386793,1461.486328,1257.282593,5.137195,1403.200317,1273.672852,-46.387463,1420.227051,1263.49292,-26.891575,1408.015625,1313.647949
187,0,-43.901768,1464.294922,1312.969482,13.690492,1440.088745,1316.997681,,,,3.426711,1406.271606,1280.700928,-48.026596,1423.264038,1270.61731,-28.364454,1411.928833,1320.962158
188,0,-45.058975,1468.091797,1319.337646,12.450998,1443.735352,1323.113159,-12.673529,1467.053223,1269.244507,1.714711,1409.2854,1287.400757,-50.005676,1426.448975,1277.57666,-29.600473,1415.78125,1327.96167
189,0,-46.297348,1471.850952,1325.43457,11.226178,1447.420898,1328.885742,,,,0.11574,1412.406982,1293.919678,-51.782341,1429.587646,1284.472046,-30.849224,1419.63501,1334.717651
